 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `acceptsFirstResponder`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `acceptsFirstResponder`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `WinitWindow::new`
 7:46:19 | INFO  | src/graphics/coordin - Current Graphics Device is AMD Radeon Pro 555X
 7:46:19 | INFO  | src/graphics/coordin - Before ImGuiRenderer New
 7:46:19 | INFO  | src/graphics/coordin - After ImGuiRenderer New
 7:46:19 | DEBUG | /Users/matt/.cargo/r - Loaded 271 mappings.
 7:46:19 | INFO  | src/game/game_loop.r - Initialized Game
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `resetCursorRects`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `resetCursorRects`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `applicationDidFinishLaunching:`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Activating visible window
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeMainWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeMainWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `applicationDidFinishLaunching:`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `windowDidBecomeKey:`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `windowDidBecomeKey:`
 7:46:20 | TRACE | /Users/matt/.cargo/r - Triggered `selectedRange`
 7:46:20 | TRACE | /Users/matt/.cargo/r - Completed `selectedRange`
 7:46:20 | TRACE | /Users/matt/.cargo/r - Triggered `windowDidChangeOcclusionState:`
 7:46:20 | TRACE | /Users/matt/.cargo/r - Completed `windowDidChangeOcclusionState:`
 7:46:20 | TRACE | /Users/matt/.cargo/r - Triggered `resetCursorRects`
 7:46:20 | TRACE | /Users/matt/.cargo/r - Completed `resetCursorRects`
 7:46:22 | TRACE | /Users/matt/.cargo/r - Triggered `mouseEntered:`
 7:46:22 | TRACE | /Users/matt/.cargo/r - Completed `mouseEntered:`
 7:46:27 | TRACE | /Users/matt/.cargo/r - Triggered `mouseExited:`
 7:46:27 | TRACE | /Users/matt/.cargo/r - Completed `mouseExited:`
